,age,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,poutcome_0,poutcome_1
23006,35,5,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
23007,37,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
23008,58,10,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
23009,57,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23010,34,1,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
23011,32,1,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
23012,28,3,999,0,-2.9,92.963,-40.8,1.268,5076.2,0.6105706021561925,0.03133491103514769
23013,40,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
23014,32,1,6,3,-3.4,92.649,-30.1,0.714,5017.5,0.6098372781065089,0.03106508875739645
23015,52,1,999,1,-3.0,92.713,-33.0,0.71,5023.5,0.6098372781065089,0.03106508875739645
23016,27,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
23017,39,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23018,31,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23019,38,3,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
23020,54,5,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
23021,38,1,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.6098372781065089,0.03106508875739645
23022,42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23023,30,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23024,34,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
23025,34,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23026,32,3,999,0,-1.8,92.893,-46.2,1.313,5099.1,0.6105706021561925,0.03133491103514769
23027,32,1,999,0,-1.7,94.215,-40.3,0.822,4991.6,0.6105706021561925,0.03133491103514769
23028,35,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23029,30,1,999,1,-1.8,93.876,-40.0,0.668,5008.7,0.6098372781065089,0.03106508875739645
23030,26,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
23031,31,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23032,47,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
23033,41,1,999,0,-2.9,92.201,-31.4,0.881,5076.2,0.6105706021561925,0.03133491103514769
23034,36,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23035,54,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
23036,37,5,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.6105706021561925,0.03133491103514769
23037,35,3,999,0,-1.8,93.369,-34.8,0.655,5008.7,0.6105706021561925,0.03133491103514769
23038,30,2,999,0,-2.9,92.963,-40.8,1.262,5076.2,0.6105706021561925,0.03133491103514769
23039,49,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.6098372781065089,0.03106508875739645
23040,41,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
23041,34,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
23042,57,1,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
23043,42,1,999,0,-3.4,92.431,-26.9,0.735,5017.5,0.6105706021561925,0.03133491103514769
23044,53,1,999,2,-2.9,92.201,-31.4,0.821,5076.2,0.6098372781065089,0.03106508875739645
23045,32,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23046,28,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
23047,34,15,999,0,1.4,94.465,-41.8,4.865,5228.1,0.6105706021561925,0.03133491103514769
23048,50,1,999,0,1.4,93.918,-42.7,4.959,5228.1,0.6105706021561925,0.03133491103514769
23049,30,26,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23050,43,1,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
23051,66,1,3,2,-1.8,93.369,-34.8,0.635,5008.7,0.5898876404494382,0.038202247191011236
23052,36,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,0.6098372781065089,0.03106508875739645
23053,42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23054,32,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,0.6105706021561925,0.03133491103514769
23055,34,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23056,53,2,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
23057,40,2,999,0,1.4,93.918,-42.7,4.958,5228.1,0.6105706021561925,0.03133491103514769
23058,45,2,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
23059,33,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
23060,36,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23061,40,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0.6105706021561925,0.03133491103514769
23062,32,5,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
23063,35,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23064,34,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23065,30,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
23066,48,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
23067,46,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23068,38,3,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
23069,37,2,999,1,-1.8,93.369,-34.8,0.654,5008.7,0.6098372781065089,0.03106508875739645
23070,46,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
23071,26,1,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23072,36,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23073,43,2,999,0,-2.9,92.201,-31.4,0.869,5076.2,0.6105706021561925,0.03133491103514769
23074,40,1,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.6098372781065089,0.03106508875739645
23075,33,4,999,0,1.4,94.465,-41.8,4.96,5228.1,0.6105706021561925,0.03133491103514769
23076,41,1,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
23077,32,4,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23078,59,1,999,0,-1.8,92.893,-46.2,1.259,5099.1,0.6105706021561925,0.03133491103514769
23079,41,1,999,0,1.4,93.444,-36.1,4.968,5228.1,0.6105706021561925,0.03133491103514769
23080,32,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23081,46,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23082,37,1,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
23083,38,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23084,30,1,999,0,-1.7,94.055,-39.8,0.72,4991.6,0.6105706021561925,0.03133491103514769
23085,33,6,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23086,26,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23087,44,1,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
23088,57,5,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23089,34,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23090,42,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23091,38,1,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
23092,31,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23093,61,2,999,2,-1.1,94.601,-49.5,1.016,4963.6,0.6098372781065089,0.03106508875739645
23094,49,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23095,34,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
23096,24,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,0.6105706021561925,0.03133491103514769
23097,38,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23098,41,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
23099,43,3,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
23100,27,4,999,1,-1.8,92.893,-46.2,1.354,5099.1,0.6098372781065089,0.03106508875739645
23101,23,1,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23102,34,8,999,0,1.4,94.465,-41.8,4.958,5228.1,0.6105706021561925,0.03133491103514769
23103,51,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23104,29,2,999,0,-3.4,92.431,-26.9,0.743,5017.5,0.6105706021561925,0.03133491103514769
23105,58,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23106,38,13,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
23107,34,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23108,49,1,999,0,1.4,93.918,-42.7,4.958,5228.1,0.6105706021561925,0.03133491103514769
23109,35,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23110,34,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
23111,42,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23112,41,1,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
23113,35,3,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
23114,55,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,0.6105706021561925,0.03133491103514769
23115,45,6,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23116,46,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23117,45,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
23118,40,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23119,46,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23120,29,1,999,0,1.4,94.465,-41.8,4.962,5228.1,0.6105706021561925,0.03133491103514769
23121,36,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
23122,54,3,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
23123,53,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23124,57,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23125,68,2,999,1,-1.7,94.215,-40.3,0.889,4991.6,0.6098372781065089,0.03106508875739645
23126,29,3,999,0,-1.8,92.893,-46.2,1.25,5099.1,0.6105706021561925,0.03133491103514769
23127,34,2,999,1,-1.8,92.893,-46.2,1.313,5099.1,0.6098372781065089,0.03106508875739645
23128,49,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
23129,42,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23130,39,2,999,0,-1.8,93.075,-47.1,1.453,5099.1,0.6105706021561925,0.03133491103514769
23131,30,1,999,0,-1.1,94.199,-37.5,0.882,4963.6,0.6105706021561925,0.03133491103514769
23132,37,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23133,30,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23134,26,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23135,30,3,999,0,-2.9,92.469,-33.6,0.908,5076.2,0.6105706021561925,0.03133491103514769
23136,32,2,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
23137,33,1,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
23138,44,2,999,0,1.4,94.465,-41.8,4.96,5228.1,0.6105706021561925,0.03133491103514769
23139,53,3,999,0,-1.8,92.893,-46.2,1.354,5099.1,0.6105706021561925,0.03133491103514769
23140,35,2,999,0,-3.4,92.431,-26.9,0.733,5017.5,0.6105706021561925,0.03133491103514769
23141,24,1,6,4,-2.9,92.201,-31.4,0.849,5076.2,0.6098372781065089,0.03106508875739645
23142,50,5,999,0,1.4,93.444,-36.1,4.962,5228.1,0.6105706021561925,0.03133491103514769
23143,56,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23144,44,2,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.6098372781065089,0.03106508875739645
23145,56,5,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23146,33,4,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23147,57,7,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23148,46,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
23149,30,1,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
23150,40,2,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23151,45,6,999,0,1.4,94.465,-41.8,4.864,5228.1,0.6105706021561925,0.03133491103514769
23152,53,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
23153,34,3,999,0,1.4,93.444,-36.1,4.968,5228.1,0.6105706021561925,0.03133491103514769
23154,33,4,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
23155,39,1,999,0,-1.8,93.075,-47.1,1.365,5099.1,0.6105706021561925,0.03133491103514769
23156,61,1,999,0,-1.8,92.893,-46.2,1.264,5099.1,0.6105706021561925,0.03133491103514769
23157,42,5,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23158,30,2,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
23159,58,2,999,1,-0.1,93.2,-42.0,4.021,5195.8,0.6098372781065089,0.03106508875739645
23160,47,2,999,1,-1.8,92.893,-46.2,1.25,5099.1,0.6098372781065089,0.03106508875739645
23161,50,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
23162,58,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,0.6105706021561925,0.03133491103514769
23163,56,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23164,31,1,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
23165,65,1,999,0,-1.1,94.199,-37.5,0.879,4963.6,0.6105706021561925,0.03133491103514769
23166,48,2,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
23167,49,3,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23168,64,1,999,1,-3.4,92.431,-26.9,0.73,5017.5,0.6098372781065089,0.03106508875739645
23169,51,3,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
23170,40,3,999,0,1.4,94.465,-41.8,4.947,5228.1,0.6105706021561925,0.03133491103514769
23171,36,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23172,32,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23173,49,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
23174,29,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,0.6105706021561925,0.03133491103514769
23175,50,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
23176,20,1,999,0,-1.8,93.749,-34.6,0.646,5008.7,0.6105706021561925,0.03133491103514769
23177,39,2,999,1,-1.8,92.893,-46.2,1.334,5099.1,0.6098372781065089,0.03106508875739645
23178,24,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23179,51,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23180,31,6,999,0,1.1,93.994,-36.4,4.859,5191.0,0.6105706021561925,0.03133491103514769
23181,38,3,999,0,1.4,93.918,-42.7,4.96,5228.1,0.6105706021561925,0.03133491103514769
23182,34,1,999,0,1.4,94.465,-41.8,4.865,5228.1,0.6105706021561925,0.03133491103514769
23183,51,3,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23184,36,3,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
23185,58,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23186,31,1,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23187,36,2,999,1,-2.9,92.201,-31.4,0.884,5076.2,0.6098372781065089,0.03106508875739645
23188,42,9,999,0,1.4,93.444,-36.1,4.962,5228.1,0.6105706021561925,0.03133491103514769
23189,45,1,999,1,-1.8,92.893,-46.2,1.27,5099.1,0.6098372781065089,0.03106508875739645
23190,29,3,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23191,46,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23192,38,1,999,0,1.1,93.994,-36.4,4.86,5191.0,0.6105706021561925,0.03133491103514769
23193,50,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23194,35,2,999,0,1.4,94.465,-41.8,4.967,5228.1,0.6105706021561925,0.03133491103514769
23195,33,4,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
23196,36,3,999,0,1.4,93.918,-42.7,4.968,5228.1,0.6105706021561925,0.03133491103514769
23197,31,1,999,0,-1.8,93.075,-47.1,1.41,5099.1,0.6105706021561925,0.03133491103514769
23198,38,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23199,25,1,999,0,-2.9,92.201,-31.4,0.883,5076.2,0.6105706021561925,0.03133491103514769
23200,51,5,999,0,1.1,93.994,-36.4,4.864,5191.0,0.6105706021561925,0.03133491103514769
23201,24,1,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23202,43,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,0.6105706021561925,0.03133491103514769
23203,48,7,999,0,1.4,93.918,-42.7,4.963,5228.1,0.6105706021561925,0.03133491103514769
23204,33,2,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
23205,24,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,0.6098372781065089,0.03106508875739645
23206,34,3,999,1,-0.1,93.2,-42.0,4.12,5195.8,0.6098372781065089,0.03106508875739645
23207,20,4,999,1,-1.8,93.075,-47.1,1.435,5099.1,0.6098372781065089,0.03106508875739645
23208,38,2,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
23209,40,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
23210,33,2,999,0,-1.8,92.893,-46.2,1.334,5099.1,0.6105706021561925,0.03133491103514769
23211,35,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
23212,44,5,999,1,-1.8,92.893,-46.2,1.354,5099.1,0.6098372781065089,0.03106508875739645
23213,37,5,999,0,1.4,93.444,-36.1,4.962,5228.1,0.6105706021561925,0.03133491103514769
23214,35,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,0.6105706021561925,0.03133491103514769
23215,58,12,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
23216,30,2,15,4,-1.1,94.199,-37.5,0.879,4963.6,0.6098372781065089,0.03106508875739645
23217,57,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
23218,55,1,999,0,-1.8,93.075,-47.1,1.466,5099.1,0.6105706021561925,0.03133491103514769
23219,37,3,999,0,1.1,93.994,-36.4,4.855,5191.0,0.6105706021561925,0.03133491103514769
23220,28,3,999,0,-1.8,92.893,-46.2,1.266,5099.1,0.6105706021561925,0.03133491103514769
23221,56,3,999,1,-1.8,93.075,-47.1,1.405,5099.1,0.6098372781065089,0.03106508875739645
23222,55,5,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
23223,31,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23224,26,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,0.6098372781065089,0.03106508875739645
23225,25,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23226,33,2,999,1,-1.8,92.893,-46.2,1.291,5099.1,0.6098372781065089,0.03106508875739645
23227,47,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23228,55,7,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
23229,33,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
23230,54,3,999,0,1.4,93.444,-36.1,4.964,5228.1,0.6105706021561925,0.03133491103514769
23231,27,2,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23232,41,2,999,0,1.4,93.444,-36.1,4.962,5228.1,0.6105706021561925,0.03133491103514769
23233,42,1,999,0,-3.4,92.431,-26.9,0.731,5017.5,0.6105706021561925,0.03133491103514769
23234,30,1,6,1,-1.8,93.876,-40.0,0.668,5008.7,0.5898876404494382,0.038202247191011236
23235,37,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,0.6105706021561925,0.03133491103514769
23236,32,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23237,50,1,999,0,-0.1,93.2,-42.0,4.153,5195.8,0.6105706021561925,0.03133491103514769
23238,27,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,0.6105706021561925,0.03133491103514769
23239,34,3,999,0,-0.1,93.2,-42.0,4.021,5195.8,0.6105706021561925,0.03133491103514769
23240,43,2,999,1,-1.8,92.893,-46.2,1.25,5099.1,0.6098372781065089,0.03106508875739645
23241,31,9,999,0,-1.8,92.893,-46.2,1.344,5099.1,0.6105706021561925,0.03133491103514769
23242,50,1,999,0,1.4,93.918,-42.7,4.966,5228.1,0.6105706021561925,0.03133491103514769
23243,23,1,999,1,-1.8,92.893,-46.2,1.244,5099.1,0.6098372781065089,0.03106508875739645
23244,26,1,999,0,-1.8,92.893,-46.2,1.291,5099.1,0.6105706021561925,0.03133491103514769
23245,41,4,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23246,58,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23247,46,2,999,0,1.4,93.444,-36.1,4.967,5228.1,0.6105706021561925,0.03133491103514769
23248,31,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
23249,53,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,0.6105706021561925,0.03133491103514769
23250,35,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,0.6105706021561925,0.03133491103514769
23251,50,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,0.6105706021561925,0.03133491103514769
23252,26,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23253,38,2,999,0,1.1,93.994,-36.4,4.857,5191.0,0.6105706021561925,0.03133491103514769
23254,33,1,999,0,1.4,93.918,-42.7,4.962,5228.1,0.6105706021561925,0.03133491103514769
23255,35,1,9,4,-1.1,94.767,-50.8,1.035,4963.6,0.5898876404494382,0.038202247191011236
23256,31,2,999,0,-0.1,93.2,-42.0,4.076,5195.8,0.6105706021561925,0.03133491103514769
23257,41,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,0.6105706021561925,0.03133491103514769
23258,22,2,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
23259,53,2,999,1,-1.8,92.893,-46.2,1.299,5099.1,0.6098372781065089,0.03106508875739645
23260,30,4,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
23261,56,2,999,0,1.1,93.994,-36.4,4.856,5191.0,0.6105706021561925,0.03133491103514769
23262,37,4,999,0,1.4,93.918,-42.7,4.961,5228.1,0.6105706021561925,0.03133491103514769
23263,49,3,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23264,31,2,999,0,1.4,93.444,-36.1,4.965,5228.1,0.6105706021561925,0.03133491103514769
23265,43,2,999,0,1.1,93.994,-36.4,4.858,5191.0,0.6105706021561925,0.03133491103514769
23266,29,2,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
23267,81,4,999,0,-1.7,94.027,-38.3,0.898,4991.6,0.6105706021561925,0.03133491103514769
23268,21,2,999,1,-1.8,92.893,-46.2,1.244,5099.1,0.6098372781065089,0.03106508875739645
23269,55,1,999,1,-2.9,92.963,-40.8,1.268,5076.2,0.6098372781065089,0.03106508875739645
23270,45,1,999,0,1.4,93.444,-36.1,4.966,5228.1,0.6105706021561925,0.03133491103514769
23271,23,1,9,1,-1.7,94.055,-39.8,0.72,4991.6,0.5898876404494382,0.038202247191011236
23272,51,2,999,0,1.4,93.918,-42.7,4.957,5228.1,0.6105706021561925,0.03133491103514769
23273,24,1,999,0,1.4,94.465,-41.8,4.959,5228.1,0.6105706021561925,0.03133491103514769
23274,50,1,999,0,1.4,93.444,-36.1,4.963,5228.1,0.6105706021561925,0.03133491103514769
23275,47,1,999,0,1.4,94.465,-41.8,4.961,5228.1,0.6105706021561925,0.03133491103514769
